epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.3309335708618164,0.3990136981010437,0.3076719343662262,0.14178472757339478,0.2720502018928528,0.11857675760984421
1,9.999999747378752e-06,0.07785766571760178,0.18398553133010864,0.05476922541856766,0.10007476806640625,0.21813365817070007,0.0771421417593956
2,9.999999747378752e-06,0.06682281941175461,0.16465939581394196,0.04412336274981499,0.08900830894708633,0.20138919353485107,0.06657262146472931
3,9.999999747378752e-06,0.06266377866268158,0.15742947161197662,0.04054397717118263,0.08308638632297516,0.1925392895936966,0.061289552599191666
4,9.999999747378752e-06,0.060223568230867386,0.15376156568527222,0.03878602385520935,0.08251602947711945,0.19210940599441528,0.06143265217542648
5,9.999999747378752e-06,0.05842685326933861,0.15163345634937286,0.03772217407822609,0.08407850563526154,0.19586284458637238,0.06374995410442352
6,9.999999747378752e-06,0.05702843889594078,0.1503017246723175,0.03708922490477562,0.08442001789808273,0.19816887378692627,0.06486202031373978
7,9.999999747378752e-06,0.05566712096333504,0.14914482831954956,0.03649412468075752,0.08421360701322556,0.1992625594139099,0.06542269140481949
8,1.9999999949504854e-06,0.061434198170900345,0.159786194562912,0.042704805731773376,0.07786745578050613,0.19715173542499542,0.059195902198553085
9,1.9999999949504854e-06,0.05908624082803726,0.1574513167142868,0.04047523811459541,0.07626380771398544,0.19708171486854553,0.05771316960453987
10,1.9999999949504854e-06,0.058466989547014236,0.15679369866847992,0.039978064596652985,0.0750647634267807,0.19665497541427612,0.05663667619228363
11,1.9999999949504854e-06,0.05812143534421921,0.15651459991931915,0.0397571325302124,0.07465629279613495,0.19655652344226837,0.05635279417037964
12,1.9999999949504854e-06,0.057792045176029205,0.15612280368804932,0.03955049067735672,0.07390619069337845,0.19581705331802368,0.05572541058063507
13,1.9999999949504854e-06,0.05749199166893959,0.15585361421108246,0.03937426209449768,0.07366488873958588,0.19600115716457367,0.05560795217752457
14,1.9999999949504854e-06,0.057231076061725616,0.1556645929813385,0.03923683613538742,0.07348556816577911,0.19628575444221497,0.05555250123143196
15,1.9999999949504854e-06,0.056968703866004944,0.15543846786022186,0.039097875356674194,0.07279544323682785,0.1955132782459259,0.05498571693897247
16,1.9999999949504854e-06,0.05669891834259033,0.15513768792152405,0.038951218128204346,0.07230165600776672,0.1948530375957489,0.05461423844099045
17,1.9999999949504854e-06,0.056470468640327454,0.15501701831817627,0.03884477913379669,0.07231291383504868,0.19533012807369232,0.054747410118579865
18,1.9999999949504854e-06,0.05625413358211517,0.1547679305076599,0.038749899715185165,0.07200895249843597,0.19518285989761353,0.054565031081438065
19,1.9999999949504854e-06,0.056035734713077545,0.154586523771286,0.03865283727645874,0.07171523571014404,0.19451837241649628,0.05439062416553497
20,1.9999999949504854e-06,0.05582042410969734,0.15443013608455658,0.038555704057216644,0.07099226862192154,0.19338476657867432,0.05378704145550728
21,1.9999999949504854e-06,0.05561837553977966,0.15430665016174316,0.038474902510643005,0.0709725096821785,0.19363559782505035,0.05388955399394035
22,1.9999999949504854e-06,0.05537661537528038,0.1540462225675583,0.038353897631168365,0.07050702720880508,0.19306795299053192,0.05354427173733711
23,1.9999999949504854e-06,0.055237073451280594,0.15396209061145782,0.038333456963300705,0.07040266692638397,0.193093404173851,0.053556013852357864
24,1.9999999949504854e-06,0.05500151589512825,0.15380564332008362,0.038213521242141724,0.07033323496580124,0.1930757761001587,0.053603287786245346
25,1.9999999949504854e-06,0.05482073500752449,0.15363524854183197,0.03814992681145668,0.07015480101108551,0.1930960863828659,0.053542207926511765
26,1.9999999949504854e-06,0.05459408462047577,0.15343861281871796,0.03804038092494011,0.069952592253685,0.19283656775951385,0.0534556619822979
27,1.9999999949504854e-06,0.054400525987148285,0.1532447338104248,0.037960898131132126,0.06936721503734589,0.1916012316942215,0.05298350378870964
28,1.9999999949504854e-06,0.054218124598264694,0.153172567486763,0.03789116442203522,0.06920261681079865,0.19173763692378998,0.05293184518814087
29,1.9999999949504854e-06,0.054037418216466904,0.1530091017484665,0.037824198603630066,0.06930656731128693,0.19194865226745605,0.053149498999118805
30,1.9999999949504854e-06,0.05388866364955902,0.1529708206653595,0.037788648158311844,0.06931629776954651,0.19193406403064728,0.05327215790748596
31,1.9999999949504854e-06,0.05369783192873001,0.15275785326957703,0.03770921006798744,0.06907811015844345,0.19147954881191254,0.0531441755592823
32,1.9999999949504854e-06,0.053507234901189804,0.15263205766677856,0.037629637867212296,0.06896702200174332,0.19149813055992126,0.053144000470638275
33,1.9999999949504854e-06,0.0533340685069561,0.15250352025032043,0.03756644204258919,0.06935809552669525,0.1923193335533142,0.05364483967423439
34,1.9999999949504854e-06,0.05315626785159111,0.15231899917125702,0.037496693432331085,0.0693470761179924,0.19256238639354706,0.05374036356806755
35,1.9999999949504854e-06,0.052992891520261765,0.1522255539894104,0.03743992745876312,0.06908345222473145,0.19203157722949982,0.05358368530869484
36,4.0000000467443897e-07,0.0538167729973793,0.15225404500961304,0.038326483219861984,0.07130497694015503,0.19599060714244843,0.05582435801625252
37,4.0000000467443897e-07,0.05361523479223251,0.15234166383743286,0.03814460709691048,0.07162827253341675,0.19669069349765778,0.05616746097803116
38,4.0000000467443897e-07,0.053482819348573685,0.15238599479198456,0.03803257644176483,0.07196519523859024,0.1977388560771942,0.056525059044361115
39,1.0000000116860974e-07,0.053609102964401245,0.15216249227523804,0.03817140683531761,0.07274198532104492,0.19884443283081055,0.05730665475130081
40,1.0000000116860974e-07,0.053568918257951736,0.15226894617080688,0.03813618794083595,0.07311141490936279,0.19967597723007202,0.05768100544810295
41,1.0000000116860974e-07,0.0535275936126709,0.15223242342472076,0.03809978812932968,0.07359632849693298,0.20038382709026337,0.058170996606349945
42,1.0000000116860974e-07,0.053486138582229614,0.15227092802524567,0.03806307539343834,0.07368121296167374,0.2007833868265152,0.05826051905751228
