epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.7964819669723511,0.7033205628395081,0.7524733543395996,0.4468221962451935,0.555937647819519,0.40286290645599365
1,9.999999747378752e-06,0.37063178420066833,0.4618874490261078,0.32673585414886475,0.20040550827980042,0.3307049572467804,0.15658091008663177
2,9.999999747378752e-06,0.24983499944210052,0.3561904728412628,0.20609773695468903,0.12739957869052887,0.2384689897298813,0.08376016467809677
3,9.999999747378752e-06,0.20972411334514618,0.31743502616882324,0.16620393097400665,0.11120372265577316,0.2162182480096817,0.06781325489282608
4,9.999999747378752e-06,0.18451441824436188,0.2929801046848297,0.14127904176712036,0.10410277545452118,0.20694608986377716,0.06103557348251343
5,9.999999747378752e-06,0.16579513251781464,0.27410781383514404,0.12292283028364182,0.10420449078083038,0.2087775617837906,0.06154021993279457
6,9.999999747378752e-06,0.15034496784210205,0.25757384300231934,0.10791555047035217,0.10090677440166473,0.20455248653888702,0.05872868001461029
7,9.999999747378752e-06,0.13907095789909363,0.244898721575737,0.09716777503490448,0.10314285010099411,0.20925810933113098,0.061529215425252914
8,9.999999747378752e-06,0.12890680134296417,0.2331068068742752,0.0876045823097229,0.10270746052265167,0.21033914387226105,0.06173102557659149
9,9.999999747378752e-06,0.12124476581811905,0.22401031851768494,0.08061334490776062,0.1035376563668251,0.21322037279605865,0.06326498091220856
10,1.9999999949504854e-06,0.12050452083349228,0.2229580134153366,0.08029723167419434,0.09714588522911072,0.2024088054895401,0.05700640380382538
11,1.9999999949504854e-06,0.11883608996868134,0.22117038071155548,0.07876327633857727,0.09695600718259811,0.2026861310005188,0.05695175379514694
12,1.9999999949504854e-06,0.11777061223983765,0.22000296413898468,0.07783453911542892,0.0958392396569252,0.20091407001018524,0.05597252771258354
13,1.9999999949504854e-06,0.11642728745937347,0.21848241984844208,0.07662923634052277,0.09547291696071625,0.20061007142066956,0.05574483796954155
14,1.9999999949504854e-06,0.11533111333847046,0.2170484960079193,0.07567238062620163,0.0956382155418396,0.20131447911262512,0.0560501366853714
15,1.9999999949504854e-06,0.11399870365858078,0.21556533873081207,0.07448092103004456,0.09475736320018768,0.19991710782051086,0.055310893803834915
16,1.9999999949504854e-06,0.1131347045302391,0.2145308256149292,0.07375912368297577,0.09448055177927017,0.1997656226158142,0.05517656356096268
17,1.9999999949504854e-06,0.11205914616584778,0.21319514513015747,0.07282598316669464,0.0942169651389122,0.19949963688850403,0.05505602806806564
18,1.9999999949504854e-06,0.11085931956768036,0.21172311902046204,0.07176990807056427,0.09445241093635559,0.20029030740261078,0.055435631424188614
19,1.9999999949504854e-06,0.10985047370195389,0.21041715145111084,0.07090584933757782,0.09403220564126968,0.1997928023338318,0.05516088381409645
20,1.9999999949504854e-06,0.10890236496925354,0.2091502547264099,0.07010357081890106,0.09401987493038177,0.19997945427894592,0.05529472604393959
21,1.9999999949504854e-06,0.10815583914518356,0.20829208195209503,0.06950325518846512,0.09374736249446869,0.19982968270778656,0.055168215185403824
22,1.9999999949504854e-06,0.10735807567834854,0.20743587613105774,0.06885168701410294,0.09349606931209564,0.19955240190029144,0.05506337434053421
23,1.9999999949504854e-06,0.10642702877521515,0.2062317281961441,0.06806769222021103,0.09386696666479111,0.20068930089473724,0.0555814728140831
24,1.9999999949504854e-06,0.10576727241277695,0.20551884174346924,0.0675550326704979,0.09387922286987305,0.20099246501922607,0.05574098229408264
25,1.9999999949504854e-06,0.10471303761005402,0.20414075255393982,0.06664818525314331,0.09332098066806793,0.2001161128282547,0.055330321192741394
26,1.9999999949504854e-06,0.1038842648267746,0.20312470197677612,0.06596700102090836,0.09301496297121048,0.1997399628162384,0.05517192929983139
27,1.9999999949504854e-06,0.10334767401218414,0.20251010358333588,0.06557829678058624,0.09306200593709946,0.20009666681289673,0.055366821587085724
28,1.9999999949504854e-06,0.1022912785410881,0.20106174051761627,0.06466984003782272,0.09291274845600128,0.19998545944690704,0.05536574870347977
29,1.9999999949504854e-06,0.10177189856767654,0.20055094361305237,0.06429853290319443,0.09249065071344376,0.19935108721256256,0.05509169399738312
