epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.8605490326881409,0.7190399169921875,0.8152562379837036,0.4529150426387787,0.57680743932724,0.40764865279197693
1,9.999999747378752e-06,0.3907022774219513,0.46062687039375305,0.345486044883728,0.16862085461616516,0.30255553126335144,0.12346551567316055
2,9.999999747378752e-06,0.28155723214149475,0.37342941761016846,0.2364814132452011,0.11388962715864182,0.22369526326656342,0.06890261918306351
3,9.999999747378752e-06,0.2389678955078125,0.33844122290611267,0.19409148395061493,0.10238553583621979,0.20319795608520508,0.05762992799282074
4,9.999999747378752e-06,0.21012136340141296,0.3129800260066986,0.16551057994365692,0.10079653561115265,0.20069366693496704,0.05634326860308647
5,9.999999747378752e-06,0.18668495118618011,0.2913248538970947,0.1424139142036438,0.1013973206281662,0.20304062962532043,0.05732378363609314
6,9.999999747378752e-06,0.16802877187728882,0.2730858027935028,0.12417636066675186,0.09994920343160629,0.20099250972270966,0.05633457377552986
7,9.999999747378752e-06,0.15350554883480072,0.25791266560554504,0.11015139520168304,0.09957972168922424,0.20191527903079987,0.0565018504858017
8,9.999999747378752e-06,0.14164680242538452,0.24535568058490753,0.09886675328016281,0.09761330485343933,0.19908149540424347,0.05514765903353691
9,9.999999747378752e-06,0.1318095177412033,0.2342454493045807,0.0896761491894722,0.09627456963062286,0.1978752762079239,0.05448966845870018
10,9.999999747378752e-06,0.12389438599348068,0.22528088092803955,0.08247089385986328,0.09588704258203506,0.1983964592218399,0.05484064668416977
11,9.999999747378752e-06,0.11726345866918564,0.21756167709827423,0.07660386711359024,0.09548438340425491,0.20027069747447968,0.05522448569536209
12,9.999999747378752e-06,0.11159681528806686,0.21107527613639832,0.07174209505319595,0.09481178969144821,0.20030292868614197,0.055374011397361755
13,9.999999747378752e-06,0.10680485516786575,0.20529405772686005,0.06778428703546524,0.09317708760499954,0.19859886169433594,0.054582029581069946
14,9.999999747378752e-06,0.10309389233589172,0.20134639739990234,0.06492182612419128,0.09310025721788406,0.20060747861862183,0.05535866692662239
15,9.999999747378752e-06,0.09927777945995331,0.19692037999629974,0.06196281686425209,0.09066934138536453,0.19704025983810425,0.05378780886530876
16,9.999999747378752e-06,0.09607402980327606,0.19331490993499756,0.05961832031607628,0.08955712616443634,0.19620244204998016,0.053531743586063385
17,9.999999747378752e-06,0.09324328601360321,0.1902347207069397,0.057638514786958694,0.08856900036334991,0.19629259407520294,0.05338966101408005
18,9.999999747378752e-06,0.09074258804321289,0.1875714659690857,0.05598054453730583,0.08788013458251953,0.19683729112148285,0.053538788110017776
19,9.999999747378752e-06,0.0882163941860199,0.18478289246559143,0.054284580051898956,0.08639775961637497,0.19427107274532318,0.052879609167575836
20,9.999999747378752e-06,0.08613481372594833,0.18267019093036652,0.053015947341918945,0.08560287952423096,0.1942974179983139,0.052884362637996674
21,9.999999747378752e-06,0.08418722450733185,0.18082265555858612,0.051856257021427155,0.08421827852725983,0.19281642138957977,0.052277036011219025
22,9.999999747378752e-06,0.08214634656906128,0.17855563759803772,0.05058402195572853,0.08336382359266281,0.19207783043384552,0.05218084901571274
23,9.999999747378752e-06,0.08061331510543823,0.17728251218795776,0.049797434359788895,0.0836845263838768,0.19467850029468536,0.053236931562423706
24,9.999999747378752e-06,0.07896251231431961,0.17574121057987213,0.04887138679623604,0.08289291709661484,0.1943722665309906,0.053159575909376144
25,9.999999747378752e-06,0.07739447802305222,0.1741708517074585,0.04800809547305107,0.08163395524024963,0.19266285002231598,0.05259658768773079
26,9.999999747378752e-06,0.0760045200586319,0.17294912040233612,0.047304242849349976,0.08135911077260971,0.1933010071516037,0.052996452897787094
27,9.999999747378752e-06,0.07473555207252502,0.17189784348011017,0.046699896454811096,0.08083799481391907,0.193494975566864,0.053130168467760086
28,9.999999747378752e-06,0.07345455884933472,0.1707342267036438,0.04606383666396141,0.07998830825090408,0.1927337646484375,0.052914489060640335
29,9.999999747378752e-06,0.07218677550554276,0.1695404052734375,0.04541921988129616,0.07892470806837082,0.19112227857112885,0.052464067935943604
30,9.999999747378752e-06,0.07102668285369873,0.16857220232486725,0.04486244171857834,0.07923854887485504,0.19365806877613068,0.05337056890130043
31,9.999999747378752e-06,0.07001436501741409,0.16788406670093536,0.04443330690264702,0.07860454171895981,0.1931847184896469,0.05331094563007355
32,9.999999747378752e-06,0.06900255382061005,0.1669883280992508,0.043986447155475616,0.07726196199655533,0.1915980577468872,0.052523571997880936
33,9.999999747378752e-06,0.06793119758367538,0.16588929295539856,0.04346175119280815,0.07729700207710266,0.19291990995407104,0.05309668183326721
34,9.999999747378752e-06,0.06708548963069916,0.1653185486793518,0.043143339455127716,0.07629650831222534,0.19223032891750336,0.052613478153944016
35,9.999999747378752e-06,0.06626364588737488,0.16468264162540436,0.04283228889107704,0.07543963193893433,0.19107317924499512,0.05226016417145729
36,9.999999747378752e-06,0.06532609462738037,0.1639014482498169,0.04238924756646156,0.07455027848482132,0.18924254179000854,0.051856786012649536
37,9.999999747378752e-06,0.06454188376665115,0.16335110366344452,0.04208347201347351,0.07446325570344925,0.18998295068740845,0.05223993957042694
38,9.999999747378752e-06,0.06376786530017853,0.16269980370998383,0.04177212715148926,0.07363815605640411,0.18921023607254028,0.05187006667256355
39,9.999999747378752e-06,0.06296220421791077,0.16204160451889038,0.04141510650515556,0.07328205555677414,0.18938401341438293,0.051956336945295334
40,9.999999747378752e-06,0.062315214425325394,0.16161489486694336,0.04120311886072159,0.07252103090286255,0.18872709572315216,0.051622338593006134
41,9.999999747378752e-06,0.061533890664577484,0.1608736217021942,0.040842123329639435,0.07284713536500931,0.19094984233379364,0.052362337708473206
42,9.999999747378752e-06,0.060982637107372284,0.1606464833021164,0.04069843143224716,0.07295343279838562,0.19190014898777008,0.052870552986860275
43,9.999999747378752e-06,0.06019894406199455,0.15993450582027435,0.04031236097216606,0.07187221199274063,0.19034579396247864,0.052181754261255264
44,9.999999747378752e-06,0.05964870750904083,0.15964145958423615,0.04014836996793747,0.07189326733350754,0.19083742797374725,0.05258358269929886
45,9.999999747378752e-06,0.059022627770900726,0.1590685397386551,0.039897605776786804,0.07158494740724564,0.19017915427684784,0.052644338458776474
46,9.999999747378752e-06,0.05853887274861336,0.15892381966114044,0.03977697715163231,0.07153847813606262,0.19207172095775604,0.05295533314347267
47,9.999999747378752e-06,0.05794493854045868,0.15838629007339478,0.03953531011939049,0.07048741728067398,0.1903383731842041,0.05225173383951187
48,9.999999747378752e-06,0.05737855285406113,0.158003032207489,0.03931177034974098,0.07051025331020355,0.19084905087947845,0.052613239735364914
