epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.8143488764762878,0.6660447120666504,0.800409734249115,0.20149365067481995,0.34125423431396484,0.1876123696565628
1,9.999999747378752e-06,0.11015693098306656,0.24832193553447723,0.0963779017329216,0.08127061277627945,0.20491603016853333,0.06762391328811646
2,9.999999747378752e-06,0.07047190517187119,0.1874510794878006,0.05700663477182388,0.07491734623908997,0.19842150807380676,0.06166420131921768
3,9.999999747378752e-06,0.061895985156297684,0.17313186824321747,0.04890377074480057,0.07177973538637161,0.19516143202781677,0.0590679906308651
4,9.999999747378752e-06,0.05772741511464119,0.16641508042812347,0.04533388838171959,0.06894741207361221,0.1910136342048645,0.05687946453690529
5,9.999999747378752e-06,0.05526513233780861,0.16309699416160583,0.04354425147175789,0.0667806938290596,0.18807148933410645,0.05540470406413078
6,9.999999747378752e-06,0.05358703061938286,0.16138121485710144,0.04255957528948784,0.06547918915748596,0.1868148297071457,0.054792746901512146
7,9.999999747378752e-06,0.052208270877599716,0.16007396578788757,0.041862037032842636,0.06420210003852844,0.18532653152942657,0.05418727546930313
8,9.999999747378752e-06,0.05104674771428108,0.15919287502765656,0.041351914405822754,0.0631718561053276,0.18444828689098358,0.05378606170415878
9,9.999999747378752e-06,0.05009595677256584,0.15868543088436127,0.04100683704018593,0.06215798482298851,0.18354377150535583,0.05335535854101181
10,9.999999747378752e-06,0.04922999441623688,0.15815837681293488,0.040701691061258316,0.06127968430519104,0.1835964322090149,0.053013984113931656
11,9.999999747378752e-06,0.048487044870853424,0.15780572593212128,0.04046810418367386,0.06052645295858383,0.18337780237197876,0.05274321138858795
12,9.999999747378752e-06,0.04782378301024437,0.1575288027524948,0.04026404768228531,0.05979332700371742,0.18379972875118256,0.052445534616708755
13,9.999999747378752e-06,0.04716324061155319,0.1570911407470703,0.040018606930971146,0.05954081937670708,0.18422064185142517,0.05258697271347046
14,9.999999747378752e-06,0.04662346839904785,0.15682636201381683,0.03985240310430527,0.058829598128795624,0.18427754938602448,0.05223304033279419
15,9.999999747378752e-06,0.04610135406255722,0.1565491408109665,0.03967283293604851,0.05879678204655647,0.18540260195732117,0.052530642598867416
16,9.999999747378752e-06,0.04564869403839111,0.15635186433792114,0.03953227028250694,0.05838363617658615,0.18544970452785492,0.052413590252399445
17,9.999999747378752e-06,0.04523392394185066,0.15608523786067963,0.03940444067120552,0.05847581475973129,0.1864350587129593,0.052780963480472565
18,9.999999747378752e-06,0.04480167478322983,0.15575574338436127,0.03923361003398895,0.058033835142850876,0.18653567135334015,0.05258842930197716
19,9.999999747378752e-06,0.04443313926458359,0.15550290048122406,0.039104163646698,0.05858254432678223,0.1887119710445404,0.05336518585681915
20,9.999999747378752e-06,0.0441119559109211,0.15528559684753418,0.03899985924363136,0.0584031380712986,0.18878036737442017,0.05339359492063522
21,9.999999747378752e-06,0.04374423995614052,0.15498410165309906,0.03883085772395134,0.05850478261709213,0.18976619839668274,0.05368441715836525
22,1.9999999949504854e-06,0.04582144692540169,0.15728852152824402,0.0410175584256649,0.059917278587818146,0.19370262324810028,0.05512970685958862
23,1.9999999949504854e-06,0.045055191963911057,0.15705060958862305,0.040284108370542526,0.06070199981331825,0.1961759328842163,0.05594705790281296
24,1.9999999949504854e-06,0.04478099197149277,0.1570713371038437,0.040042489767074585,0.06093958392739296,0.19721241295337677,0.05621737614274025
25,4.0000000467443897e-07,0.04504867643117905,0.15676885843276978,0.04032965004444122,0.06112038344144821,0.19826973974704742,0.056404583156108856
26,4.0000000467443897e-07,0.04494839161634445,0.1567835509777069,0.04023568332195282,0.061367738991975784,0.19879883527755737,0.05665828287601471
27,4.0000000467443897e-07,0.044905148446559906,0.1568436175584793,0.04019886255264282,0.061625368893146515,0.19933731853961945,0.056922223418951035
28,1.0000000116860974e-07,0.04492281377315521,0.1567055583000183,0.04022032395005226,0.06145068630576134,0.19916708767414093,0.05674905702471733
