epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.6305674314498901,0.5904419422149658,0.5861949920654297,0.14902907609939575,0.27159741520881653,0.10476606339216232
1,9.999999747378752e-06,0.2568613290786743,0.3534318506717682,0.21278712153434753,0.08793627470731735,0.1706729680299759,0.044091906398534775
2,9.999999747378752e-06,0.19657275080680847,0.30124858021736145,0.15305311977863312,0.07952184975147247,0.1555628776550293,0.03638419136404991
3,9.999999747378752e-06,0.16288124024868011,0.26920434832572937,0.12023556232452393,0.07545202225446701,0.14992991089820862,0.0333622582256794
4,9.999999747378752e-06,0.14220529794692993,0.2483782023191452,0.10077237337827682,0.07169950008392334,0.1445028930902481,0.03097936138510704
5,9.999999747378752e-06,0.12804552912712097,0.2336333841085434,0.08810943365097046,0.06900326162576675,0.14127467572689056,0.029899507761001587
6,9.999999747378752e-06,0.11821947991847992,0.2237294316291809,0.07998871803283691,0.06742178648710251,0.1417531967163086,0.030097635462880135
7,9.999999747378752e-06,0.11072342097759247,0.21627521514892578,0.07431027293205261,0.06449899822473526,0.13706466555595398,0.029016420245170593
8,9.999999747378752e-06,0.1050955057144165,0.21114516258239746,0.0705195739865303,0.06303596496582031,0.1374666690826416,0.029382724314928055
9,9.999999747378752e-06,0.10034684091806412,0.206947460770607,0.06757985800504684,0.060596223920583725,0.1347973644733429,0.02872757613658905
10,9.999999747378752e-06,0.0962289497256279,0.2034599930047989,0.06520743668079376,0.058537404984235764,0.13348302245140076,0.028370004147291183
11,9.999999747378752e-06,0.0927787721157074,0.20082910358905792,0.06340774893760681,0.057379454374313354,0.1337784379720688,0.028812332078814507
12,9.999999747378752e-06,0.08965180814266205,0.19857271015644073,0.061830297112464905,0.05573590472340584,0.1323660910129547,0.028668751940131187
13,9.999999747378752e-06,0.08703435212373734,0.1966550201177597,0.060657426714897156,0.0543513223528862,0.1316172182559967,0.02867269515991211
14,9.999999747378752e-06,0.08472195267677307,0.195201575756073,0.05968436971306801,0.052709322422742844,0.13085882365703583,0.02832016348838806
15,9.999999747378752e-06,0.08253219723701477,0.19375330209732056,0.05873577669262886,0.051689356565475464,0.13094787299633026,0.0284947007894516
16,9.999999747378752e-06,0.08055448532104492,0.19254189729690552,0.057913508266210556,0.05026165023446083,0.1297074556350708,0.028183773159980774
17,9.999999747378752e-06,0.07883810251951218,0.19148173928260803,0.057272959500551224,0.0492292195558548,0.12953998148441315,0.028187308460474014
18,9.999999747378752e-06,0.07711075991392136,0.19036296010017395,0.05654812231659889,0.048563290387392044,0.1307157725095749,0.028489166870713234
19,9.999999747378752e-06,0.07570087164640427,0.18971993029117584,0.05607202276587486,0.047701332718133926,0.1309814304113388,0.0285270344465971
20,9.999999747378752e-06,0.0742204412817955,0.18870845437049866,0.055459897965192795,0.047014813870191574,0.13165287673473358,0.02867831289768219
21,9.999999747378752e-06,0.07297088205814362,0.18802011013031006,0.055018819868564606,0.04659956321120262,0.1329668164253235,0.029042040929198265
22,9.999999747378752e-06,0.07176099717617035,0.18739429116249084,0.05456022173166275,0.04541567713022232,0.13150401413440704,0.028581680729985237
23,9.999999747378752e-06,0.07051502913236618,0.18647998571395874,0.054012905806303024,0.04505043476819992,0.13303746283054352,0.028890691697597504
24,9.999999747378752e-06,0.06952987611293793,0.186049222946167,0.05368226394057274,0.0439525842666626,0.1314247101545334,0.028426596894860268
25,9.999999747378752e-06,0.0684441551566124,0.18528901040554047,0.0532095804810524,0.04389144852757454,0.13322970271110535,0.028957607224583626
26,9.999999747378752e-06,0.06754627078771591,0.1848040521144867,0.05288410186767578,0.043057166039943695,0.1328492909669876,0.02867632359266281
27,9.999999747378752e-06,0.06670443713665009,0.1843913346529007,0.05258059501647949,0.042068976908922195,0.13207027316093445,0.028210612013936043
28,9.999999747378752e-06,0.065825454890728,0.183757945895195,0.05221067741513252,0.041979704052209854,0.13346722722053528,0.028618158772587776
29,9.999999747378752e-06,0.06508493423461914,0.18342332541942596,0.051952287554740906,0.041022252291440964,0.13251061737537384,0.028126642107963562
30,9.999999747378752e-06,0.06428493559360504,0.18283572793006897,0.05160537362098694,0.04066075384616852,0.1332678496837616,0.028205139562487602
31,9.999999747378752e-06,0.06355157494544983,0.1824401170015335,0.051299650222063065,0.040725287050008774,0.13404075801372528,0.028686629608273506
32,9.999999747378752e-06,0.06291206926107407,0.18208852410316467,0.05106727406382561,0.040569938719272614,0.13523909449577332,0.028928279876708984
33,9.999999747378752e-06,0.06233895197510719,0.18183504045009613,0.05088149383664131,0.04054391384124756,0.1351437270641327,0.029280219227075577
34,9.999999747378752e-06,0.061695657670497894,0.18142859637737274,0.05060673877596855,0.0405353344976902,0.13658635318279266,0.029629480093717575
35,9.999999747378752e-06,0.06109611317515373,0.1810910850763321,0.050356313586235046,0.04063154757022858,0.13760346174240112,0.03006657212972641
36,9.999999747378752e-06,0.060533419251441956,0.18069565296173096,0.050127726048231125,0.04054764285683632,0.1382240206003189,0.03031076304614544
37,1.9999999949504854e-06,0.062127791345119476,0.18538005650043488,0.05191842094063759,0.03911402076482773,0.1354609727859497,0.02893448993563652
38,1.9999999949504854e-06,0.06194417178630829,0.1844697743654251,0.051791101694107056,0.03896978124976158,0.13511469960212708,0.028846444562077522
39,1.9999999949504854e-06,0.06179296225309372,0.18398243188858032,0.05169592425227165,0.03947494924068451,0.1367293894290924,0.029407072812318802
40,1.9999999949504854e-06,0.061628904193639755,0.1837054193019867,0.05158717930316925,0.03953227400779724,0.13733482360839844,0.029519475996494293
41,1.9999999949504854e-06,0.061522867530584335,0.1834927201271057,0.051535870879888535,0.03934815153479576,0.13679154217243195,0.029390258714556694
42,4.0000000467443897e-07,0.062079738825559616,0.1844080239534378,0.05212664604187012,0.03881361708045006,0.1359635293483734,0.02886597253382206
43,4.0000000467443897e-07,0.06198682636022568,0.18431037664413452,0.052043963223695755,0.03891454637050629,0.13623611629009247,0.02897736057639122
44,4.0000000467443897e-07,0.06193851679563522,0.18421794474124908,0.052005987614393234,0.038906242698431015,0.13620048761367798,0.02897939272224903
45,4.0000000467443897e-07,0.06185111775994301,0.18409720063209534,0.05192892625927925,0.03889322653412819,0.13615156710147858,0.028976738452911377
46,1.0000000116860974e-07,0.06199398264288902,0.1842462569475174,0.052078310400247574,0.038468725979328156,0.1349075585603714,0.02855481393635273
47,1.0000000116860974e-07,0.06193271279335022,0.18412062525749207,0.0520196333527565,0.0382658988237381,0.1342984437942505,0.02835443988442421
48,1.0000000116860974e-07,0.06192681938409805,0.1840912103652954,0.05201636627316475,0.03821474313735962,0.13417072594165802,0.02830585651099682
49,1.0000000116860974e-07,0.06194727495312691,0.18423093855381012,0.052039485424757004,0.03811631351709366,0.1338803619146347,0.028209863230586052
50,1.0000000116860974e-07,0.06194460019469261,0.18416434526443481,0.05203934386372566,0.038117632269859314,0.13389073312282562,0.028213731944561005
