epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.7398881912231445,0.7035621404647827,0.7262521386146545,0.44726690649986267,0.5568335056304932,0.43366020917892456
1,9.999999747378752e-06,0.303211510181427,0.4551233947277069,0.2896428406238556,0.2355014681816101,0.39184823632240295,0.2219749242067337
2,9.999999747378752e-06,0.13483276963233948,0.28614935278892517,0.12135087698698044,0.13399948179721832,0.287883460521698,0.12056643515825272
3,9.999999747378752e-06,0.07966949790716171,0.20545168220996857,0.06629358977079391,0.10292252898216248,0.24575838446617126,0.0896081030368805
4,9.999999747378752e-06,0.06671909242868423,0.18137182295322418,0.05347539857029915,0.09070950001478195,0.22776447236537933,0.07754205167293549
5,9.999999747378752e-06,0.06100574508309364,0.1709510087966919,0.04792553931474686,0.08395574241876602,0.21769757568836212,0.07096810638904572
6,9.999999747378752e-06,0.05763395503163338,0.16501463949680328,0.04474831372499466,0.08125188201665878,0.21374531090259552,0.06847429275512695
7,9.999999747378752e-06,0.055312689393758774,0.16105340421199799,0.04264732450246811,0.07862534373998642,0.209228515625,0.06607890874147415
8,9.999999747378752e-06,0.05378412827849388,0.15853196382522583,0.04135897010564804,0.07791346311569214,0.20858503878116608,0.06561508029699326
9,9.999999747378752e-06,0.05254053696990013,0.15645290911197662,0.040369242429733276,0.07645310461521149,0.2061070054769516,0.06441529095172882
10,9.999999747378752e-06,0.05142964795231819,0.154812753200531,0.03952401131391525,0.07650413364171982,0.20624752342700958,0.06473617255687714
11,9.999999747378752e-06,0.05057411640882492,0.1535646617412567,0.038940053433179855,0.07653845846652985,0.2066325545310974,0.0650419294834137
12,9.999999747378752e-06,0.0497327595949173,0.1524321585893631,0.03836861625313759,0.07609162479639053,0.2060978263616562,0.06486433744430542
13,9.999999747378752e-06,0.04901234433054924,0.15141139924526215,0.03791700676083565,0.07572928071022034,0.2055017054080963,0.06476955860853195
14,9.999999747378752e-06,0.04840156435966492,0.1506294459104538,0.037572573870420456,0.0753587931394577,0.20540295541286469,0.06466645747423172
15,9.999999747378752e-06,0.04773598536849022,0.14973948895931244,0.037173185497522354,0.07560532540082932,0.20623326301574707,0.06517383456230164
16,9.999999747378752e-06,0.0472097210586071,0.14911499619483948,0.0369020439684391,0.07557253539562225,0.20688694715499878,0.06539198011159897
17,9.999999747378752e-06,0.046654440462589264,0.14849896728992462,0.03659700229763985,0.07592131197452545,0.20797079801559448,0.06598709523677826
18,1.9999999949504854e-06,0.04750083386898041,0.15239164233207703,0.037589702755212784,0.07252981513738632,0.1997360736131668,0.06264158338308334
19,1.9999999949504854e-06,0.04722115024924278,0.15132442116737366,0.03735548257827759,0.07311680167913437,0.20036551356315613,0.06327413767576218
20,1.9999999949504854e-06,0.046981386840343475,0.15056638419628143,0.03716091439127922,0.07361051440238953,0.20123444497585297,0.06381325423717499
21,1.9999999949504854e-06,0.046854209154844284,0.15018828213214874,0.037079207599163055,0.0741230696439743,0.20223252475261688,0.06437098234891891
22,4.0000000467443897e-07,0.04689520224928856,0.15056414902210236,0.03714756667613983,0.07299613207578659,0.19993150234222412,0.06325297057628632
23,4.0000000467443897e-07,0.04681985825300217,0.15044648945331573,0.03708116337656975,0.07312001287937164,0.2002732753753662,0.063385970890522
24,4.0000000467443897e-07,0.046865928918123245,0.15042106807231903,0.03713640198111534,0.07307238131761551,0.20015265047550201,0.0633474737405777
25,1.0000000116860974e-07,0.04680695757269859,0.1503935009241104,0.03708306699991226,0.07276269048452377,0.19950252771377563,0.06303999572992325
26,1.0000000116860974e-07,0.04676494002342224,0.1502174288034439,0.03704340383410454,0.07300199568271637,0.19999651610851288,0.06328154355287552
27,1.0000000116860974e-07,0.04678895324468613,0.15029574930667877,0.037069641053676605,0.0729898065328598,0.1999388039112091,0.0632716715335846
28,1.0000000116860974e-07,0.04671582207083702,0.15007837116718292,0.036998700350522995,0.07334583252668381,0.2007087767124176,0.06362999975681305
