epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.6213415265083313,0.592394232749939,0.597371518611908,0.43230360746383667,0.5302218794822693,0.4083462655544281
1,9.999999747378752e-06,0.13646282255649567,0.2640833258628845,0.11253590881824493,0.15672148764133453,0.30240488052368164,0.13282953202724457
2,9.999999747378752e-06,0.09436923265457153,0.20901897549629211,0.07052486389875412,0.11641649156808853,0.2538425326347351,0.09262824058532715
3,9.999999747378752e-06,0.0807441845536232,0.187802255153656,0.05702599510550499,0.1017717495560646,0.23501451313495636,0.07813340425491333
4,9.999999747378752e-06,0.07426486909389496,0.17684100568294525,0.050722457468509674,0.09310823678970337,0.2228774130344391,0.06967230886220932
5,9.999999747378752e-06,0.07054641097784042,0.17040474712848663,0.047230929136276245,0.08853530138731003,0.21600155532360077,0.06534699350595474
6,9.999999747378752e-06,0.06804005801677704,0.1661413311958313,0.04498865827918053,0.08589857071638107,0.21207377314567566,0.06299104541540146
7,9.999999747378752e-06,0.06625135987997055,0.16347655653953552,0.04349380359053612,0.08389342576265335,0.2091464400291443,0.06128816679120064
8,9.999999747378752e-06,0.06498697400093079,0.16149121522903442,0.042540136724710464,0.08321698755025864,0.208475261926651,0.06093296408653259
9,9.999999747378752e-06,0.06382741034030914,0.15986080467700958,0.04170886427164078,0.08361037075519562,0.2101414054632187,0.06165627762675285
10,9.999999747378752e-06,0.06280821561813354,0.1585318148136139,0.041021909564733505,0.08376166969537735,0.21099230647087097,0.06214658170938492
11,9.999999747378752e-06,0.06196215748786926,0.15761858224868774,0.040518805384635925,0.08420906960964203,0.21225595474243164,0.06294012069702148
12,1.9999999949504854e-06,0.06632408499717712,0.16296781599521637,0.04508361592888832,0.08787547051906586,0.21882064640522003,0.06666336953639984
13,1.9999999949504854e-06,0.06523524969816208,0.16218987107276917,0.04405062645673752,0.08964987099170685,0.22204110026359558,0.06849347800016403
14,1.9999999949504854e-06,0.06485120952129364,0.16205637156963348,0.043722160160541534,0.08934434503316879,0.2218005657196045,0.06824365258216858
15,4.0000000467443897e-07,0.06601394712924957,0.1645364612340927,0.044918131083250046,0.09112665802240372,0.22632743418216705,0.07003609836101532
16,4.0000000467443897e-07,0.06572290509939194,0.16391544044017792,0.04463731870055199,0.0914108008146286,0.22706486284732819,0.07033044099807739
17,4.0000000467443897e-07,0.06559786200523376,0.16381549835205078,0.04452251270413399,0.09175636619329453,0.22774694859981537,0.07068636268377304
18,1.0000000116860974e-07,0.06553684920072556,0.16383840143680573,0.04446803778409958,0.09097595512866974,0.2264222502708435,0.0699084997177124
