epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.47844192385673523,0.4591294825077057,0.4549544155597687,0.2338109016418457,0.3303520381450653,0.21037471294403076
1,9.999999747378752e-06,0.0924670398235321,0.20580147206783295,0.06912750750780106,0.11898927390575409,0.23783278465270996,0.09578123688697815
2,9.999999747378752e-06,0.07659194618463516,0.18083074688911438,0.05356809124350548,0.08974608033895493,0.20292294025421143,0.0669383779168129
3,9.999999747378752e-06,0.07124178856611252,0.17218472063541412,0.04869626834988594,0.07896319776773453,0.1891356110572815,0.056703973561525345
4,9.999999747378752e-06,0.06832106411457062,0.16809898614883423,0.046361517161130905,0.07370896637439728,0.18282803893089294,0.0520704984664917
5,9.999999747378752e-06,0.06636905670166016,0.16572600603103638,0.04506135731935501,0.06832721084356308,0.177035853266716,0.047368016093969345
6,9.999999747378752e-06,0.06469511240720749,0.1640109270811081,0.04407994821667671,0.06538176536560059,0.1737707555294037,0.04512281343340874
7,9.999999747378752e-06,0.06334996968507767,0.16285909712314606,0.043432749807834625,0.06386922299861908,0.17356689274311066,0.044304367154836655
8,9.999999747378752e-06,0.06213224679231644,0.16191385686397552,0.04291015490889549,0.0636015459895134,0.1749178022146225,0.0447315014898777
9,9.999999747378752e-06,0.061047352850437164,0.16137053072452545,0.04250605031847954,0.06285081058740616,0.17545466125011444,0.044649604707956314
10,9.999999747378752e-06,0.05999695882201195,0.1606268435716629,0.042117923498153687,0.061618462204933167,0.17485809326171875,0.044068507850170135
11,9.999999747378752e-06,0.05906684324145317,0.1601734161376953,0.04182359203696251,0.060893621295690536,0.17471088469028473,0.04396327584981918
12,9.999999747378752e-06,0.05806946009397507,0.1595221906900406,0.04143385961651802,0.060028184205293655,0.1743965744972229,0.04368671774864197
13,9.999999747378752e-06,0.057166147977113724,0.15900111198425293,0.041097648441791534,0.05926377326250076,0.17407390475273132,0.04346934333443642
14,9.999999747378752e-06,0.0561961866915226,0.15816791355609894,0.04065697267651558,0.05956816300749779,0.17574283480644226,0.04428558051586151
15,9.999999747378752e-06,0.055352598428726196,0.1574818193912506,0.04031002148985863,0.05916586145758629,0.17590409517288208,0.044363025575876236
16,9.999999747378752e-06,0.05448775365948677,0.15671943128108978,0.039912138134241104,0.057902537286281586,0.17430691421031952,0.04355251416563988
17,9.999999747378752e-06,0.05377272516489029,0.15614692866802216,0.039636868983507156,0.05745686590671539,0.1736374944448471,0.04353456571698189
18,9.999999747378752e-06,0.0530061312019825,0.1554325819015503,0.039287567138671875,0.05744185298681259,0.17430904507637024,0.04392615333199501
19,9.999999747378752e-06,0.05211566761136055,0.15441344678401947,0.03879227489233017,0.057897914201021194,0.17522962391376495,0.04476337879896164
20,9.999999747378752e-06,0.051424186676740646,0.15368439257144928,0.03846751153469086,0.05785144120454788,0.17492705583572388,0.04507103189826012
21,1.9999999949504854e-06,0.05632534250617027,0.16332204639911652,0.043571218848228455,0.05882986634969711,0.17605677247047424,0.046100765466690063
22,1.9999999949504854e-06,0.055495601147413254,0.16311122477054596,0.04279148206114769,0.05793784558773041,0.1740439236164093,0.04525945708155632
