epoch,learning_rate,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,9.999999747378752e-06,0.6764921545982361,0.627936601638794,0.6629321575164795,0.30772218108177185,0.4513073265552521,0.2942047715187073
1,9.999999747378752e-06,0.12063940614461899,0.26534000039100647,0.10720442980527878,0.11745233088731766,0.2586202323436737,0.10411231219768524
2,9.999999747378752e-06,0.07395956665277481,0.19411951303482056,0.06076779589056969,0.0875924676656723,0.21954452991485596,0.07457280904054642
3,9.999999747378752e-06,0.06628584116697311,0.18120962381362915,0.05348772928118706,0.07452008873224258,0.19922640919685364,0.06195990368723869
4,9.999999747378752e-06,0.06293551623821259,0.17655017971992493,0.050650473684072495,0.06755363941192627,0.1875494420528412,0.05554782599210739
5,9.999999747378752e-06,0.061016928404569626,0.17432087659835815,0.049318015575408936,0.064902164041996,0.1836516112089157,0.05350445955991745
6,9.999999747378752e-06,0.05969724431633949,0.17305690050125122,0.048608507961034775,0.06375318765640259,0.1822860985994339,0.05296412482857704
7,9.999999747378752e-06,0.05857693776488304,0.17215695977210999,0.048091717064380646,0.06204928085207939,0.1812114268541336,0.05185972526669502
8,9.999999747378752e-06,0.05758721008896828,0.17151260375976562,0.0476897656917572,0.05963579937815666,0.17918723821640015,0.05001826584339142
9,9.999999747378752e-06,0.05672486126422882,0.17103338241577148,0.047380685806274414,0.05762758478522301,0.17756958305835724,0.048547837883234024
10,9.999999747378752e-06,0.05597422271966934,0.17070817947387695,0.04714697226881981,0.05619092285633087,0.17668162286281586,0.04760420694947243
11,9.999999747378752e-06,0.05526634678244591,0.17029926180839539,0.04691385105252266,0.0552995428442955,0.17658856511116028,0.04716945067048073
12,9.999999747378752e-06,0.0546891875565052,0.17011791467666626,0.046773482114076614,0.05349026247859001,0.17439693212509155,0.04577562212944031
13,9.999999747378752e-06,0.05413605645298958,0.1698385626077652,0.04661429673433304,0.05260888487100601,0.17375057935714722,0.04527141898870468
14,9.999999747378752e-06,0.05365847796201706,0.1697266697883606,0.046497996896505356,0.05198201164603233,0.17324496805667877,0.04498564451932907
15,9.999999747378752e-06,0.05315082147717476,0.1694154143333435,0.04631458967924118,0.051621776074171066,0.17319242656230927,0.04493935406208038
16,9.999999747378752e-06,0.052725888788700104,0.16929490864276886,0.046193476766347885,0.05220431461930275,0.17503483593463898,0.045814063400030136
17,9.999999747378752e-06,0.052341341972351074,0.1691678762435913,0.04608519747853279,0.05286005884408951,0.17705436050891876,0.04673194885253906
18,9.999999747378752e-06,0.051978763192892075,0.16903871297836304,0.045974817126989365,0.05208396539092064,0.17628486454486847,0.04619652405381203
19,1.9999999949504854e-06,0.05313872918486595,0.17190471291542053,0.04727310687303543,0.04828907549381256,0.16813774406909943,0.04244488477706909
20,1.9999999949504854e-06,0.05294961482286453,0.1717602163553238,0.04712654650211334,0.04814856871962547,0.16776075959205627,0.042345914989709854
21,1.9999999949504854e-06,0.05282219126820564,0.17162461578845978,0.047039616852998734,0.04837336018681526,0.16830582916736603,0.042611055076122284
22,1.9999999949504854e-06,0.05272486060857773,0.17158517241477966,0.046981796622276306,0.04849980026483536,0.16869531571865082,0.04277629405260086
23,1.9999999949504854e-06,0.052601203322410583,0.17142227292060852,0.046896569430828094,0.04866081103682518,0.1690644919872284,0.042975664138793945
24,4.0000000467443897e-07,0.052703361958265305,0.1716146320104599,0.0470217727124691,0.048750683665275574,0.1693897545337677,0.043072815984487534
25,4.0000000467443897e-07,0.052635885775089264,0.17158736288547516,0.04696197435259819,0.04876679182052612,0.16946086287498474,0.04309679940342903
26,4.0000000467443897e-07,0.05263176187872887,0.1715690940618515,0.046965353190898895,0.04892794042825699,0.16983306407928467,0.043265365064144135
27,1.0000000116860974e-07,0.05263013020157814,0.17155738174915314,0.046968501061201096,0.048970647156238556,0.16991771757602692,0.04330994933843613
28,1.0000000116860974e-07,0.052578672766685486,0.17151841521263123,0.046918850392103195,0.04904825985431671,0.17009836435317993,0.04338940978050232
29,1.0000000116860974e-07,0.05257673189043999,0.1714976280927658,0.04691900312900543,0.048939093947410583,0.16988463699817657,0.04328213259577751
30,1.0000000116860974e-07,0.052573397755622864,0.17149218916893005,0.04691736027598381,0.04908756911754608,0.17023572325706482,0.043432384729385376
